userEmail,companyName,clockIn,clockOut,notes
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-07-01T09:01:00,2026-07-01T16:53:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-30T09:00:00,2026-06-30T17:13:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-29T09:01:00,2026-06-29T17:23:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-26T09:01:00,2026-06-26T17:00:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-25T08:46:00,2026-06-25T17:13:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-24T08:59:00,2026-06-24T17:25:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-23T08:46:00,2026-06-23T17:01:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-22T08:58:00,2026-06-22T17:26:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-19T09:07:00,2026-06-19T17:20:00,Teletrabajo
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-18T08:55:00,2026-06-18T17:18:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-17T08:49:00,2026-06-17T16:51:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-16T09:03:00,2026-06-16T17:23:00,
pablo.diaz@distribuciones.com,Distribuciones Levante SA,2026-06-15T08:57:00,2026-06-15T17:20:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-07-10T08:59:00,2026-07-10T17:16:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-07-09T08:48:00,2026-07-09T17:17:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-07-08T09:05:00,2026-07-08T17:31:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-07-07T09:02:00,2026-07-07T17:00:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-07-06T09:13:00,2026-07-06T17:12:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-07-03T09:11:00,2026-07-03T17:25:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-07-02T09:08:00,2026-07-02T16:59:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-07-01T08:55:00,2026-07-01T17:22:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-30T09:15:00,2026-06-30T17:09:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-29T09:00:00,2026-06-29T16:49:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-26T08:47:00,2026-06-26T16:37:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-25T09:08:00,2026-06-25T17:16:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-24T09:02:00,2026-06-24T16:50:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-23T09:02:00,2026-06-23T17:22:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-22T08:48:00,2026-06-22T16:59:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-19T09:06:00,2026-06-19T17:18:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-18T09:08:00,2026-06-18T16:56:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-17T09:04:00,2026-06-17T17:08:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-16T09:03:00,2026-06-16T17:20:00,
adrian.blanco@distribuciones.com,Distribuciones Levante SA,2026-06-15T09:06:00,2026-06-15T17:21:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-07-10T08:48:00,2026-07-10T16:55:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-07-09T08:56:00,2026-07-09T16:48:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-07-08T09:03:00,2026-07-08T17:02:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-07-07T09:12:00,2026-07-07T17:32:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-07-06T09:11:00,2026-07-06T17:35:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-07-03T09:05:00,2026-07-03T17:25:00,Jornada intensiva
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-07-02T09:11:00,2026-07-02T17:40:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-07-01T08:50:00,2026-07-01T16:52:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-30T08:54:00,2026-06-30T17:00:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-29T08:50:00,2026-06-29T16:44:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-26T08:57:00,2026-06-26T16:46:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-25T09:05:00,2026-06-25T16:51:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-24T09:01:00,2026-06-24T16:59:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-23T08:59:00,2026-06-23T17:05:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-22T08:54:00,2026-06-22T16:59:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-19T09:03:00,2026-06-19T17:26:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-18T08:46:00,2026-06-18T16:40:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-17T09:04:00,2026-06-17T16:52:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-16T08:53:00,2026-06-16T17:06:00,
hugo.ramos@distribuciones.com,Distribuciones Levante SA,2026-06-15T09:00:00,2026-06-15T17:23:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-07-10T08:53:00,2026-07-10T16:51:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-07-09T08:48:00,2026-07-09T16:55:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-07-08T08:54:00,2026-07-08T17:22:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-07-07T09:00:00,2026-07-07T17:18:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-07-06T08:46:00,2026-07-06T16:45:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-07-03T09:04:00,2026-07-03T16:52:00,Reunion cliente
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-07-02T09:15:00,2026-07-02T17:13:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-07-01T09:09:00,2026-07-01T17:10:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-30T08:48:00,2026-06-30T16:33:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-29T08:58:00,2026-06-29T16:54:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-26T09:02:00,2026-06-26T17:32:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-25T09:02:00,2026-06-25T17:29:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-24T08:47:00,2026-06-24T16:57:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-23T08:46:00,2026-06-23T16:58:00,Teletrabajo
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-22T09:12:00,2026-06-22T17:17:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-19T09:03:00,2026-06-19T17:13:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-18T08:58:00,2026-06-18T17:01:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-17T08:45:00,2026-06-17T16:50:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-16T09:15:00,2026-06-16T17:39:00,
oscar.garcia@distribuciones.com,Distribuciones Levante SA,2026-06-15T09:07:00,2026-06-15T17:15:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-07-10T09:12:00,2026-07-10T17:03:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-07-09T09:03:00,2026-07-09T17:13:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-07-08T08:57:00,2026-07-08T17:01:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-07-07T08:52:00,2026-07-07T16:58:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-07-06T08:47:00,2026-07-06T17:04:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-07-03T09:01:00,2026-07-03T17:18:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-07-02T09:09:00,2026-07-02T17:16:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-07-01T09:15:00,2026-07-01T17:41:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-30T08:52:00,2026-06-30T16:43:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-29T08:51:00,2026-06-29T16:47:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-26T09:09:00,2026-06-26T17:35:00,Jornada intensiva
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-25T09:00:00,2026-06-25T17:14:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-24T09:09:00,2026-06-24T17:31:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-23T09:14:00,2026-06-23T17:35:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-22T09:04:00,2026-06-22T17:09:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-19T09:05:00,2026-06-19T17:10:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-18T08:47:00,2026-06-18T17:02:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-17T08:54:00,2026-06-17T16:56:00,
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-16T08:56:00,2026-06-16T17:13:00,Reunion cliente
ruben.fernandez@distribuciones.com,Distribuciones Levante SA,2026-06-15T08:59:00,2026-06-15T16:46:00,Reunion cliente
adrian.gomez@consultora.com,Consultora Norte,2026-07-10T08:47:00,2026-07-10T16:43:00,
adrian.gomez@consultora.com,Consultora Norte,2026-07-09T09:12:00,2026-07-09T16:32:00,
adrian.gomez@consultora.com,Consultora Norte,2026-07-08T09:01:00,2026-07-08T16:40:00,
adrian.gomez@consultora.com,Consultora Norte,2026-07-07T09:02:00,2026-07-07T16:19:00,
adrian.gomez@consultora.com,Consultora Norte,2026-07-06T09:10:00,2026-07-06T17:01:00,
adrian.gomez@consultora.com,Consultora Norte,2026-07-03T08:55:00,2026-07-03T16:48:00,
adrian.gomez@consultora.com,Consultora Norte,2026-07-02T08:49:00,2026-07-02T16:07:00,
adrian.gomez@consultora.com,Consultora Norte,2026-07-01T09:10:00,2026-07-01T16:46:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-30T08:47:00,2026-06-30T16:34:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-29T08:46:00,2026-06-29T16:16:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-26T08:59:00,2026-06-26T16:47:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-25T08:50:00,2026-06-25T16:28:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-24T08:54:00,2026-06-24T16:33:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-23T08:55:00,2026-06-23T16:53:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-22T09:10:00,2026-06-22T17:05:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-19T08:47:00,2026-06-19T16:23:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-18T09:06:00,2026-06-18T16:45:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-17T09:08:00,2026-06-17T17:05:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-16T09:04:00,2026-06-16T16:28:00,
adrian.gomez@consultora.com,Consultora Norte,2026-06-15T09:03:00,2026-06-15T17:00:00,
paula.gomez@consultora.com,Consultora Norte,2026-07-10T08:56:00,2026-07-10T16:30:00,
paula.gomez@consultora.com,Consultora Norte,2026-07-09T09:07:00,2026-07-09T17:04:00,
paula.gomez@consultora.com,Consultora Norte,2026-07-08T09:04:00,2026-07-08T17:04:00,
paula.gomez@consultora.com,Consultora Norte,2026-07-07T08:54:00,2026-07-07T16:44:00,
paula.gomez@consultora.com,Consultora Norte,2026-07-06T09:10:00,2026-07-06T16:46:00,
paula.gomez@consultora.com,Consultora Norte,2026-07-03T09:06:00,2026-07-03T17:05:00,
paula.gomez@consultora.com,Consultora Norte,2026-07-02T09:08:00,2026-07-02T17:06:00,
paula.gomez@consultora.com,Consultora Norte,2026-07-01T08:47:00,2026-07-01T16:43:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-30T09:01:00,2026-06-30T16:39:00,Reunion cliente
paula.gomez@consultora.com,Consultora Norte,2026-06-29T08:50:00,2026-06-29T16:18:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-26T09:09:00,2026-06-26T16:55:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-25T08:49:00,2026-06-25T16:13:00,Teletrabajo
paula.gomez@consultora.com,Consultora Norte,2026-06-24T09:01:00,2026-06-24T16:50:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-23T09:13:00,2026-06-23T17:01:00,Reunion cliente
paula.gomez@consultora.com,Consultora Norte,2026-06-22T09:13:00,2026-06-22T17:07:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-19T08:57:00,2026-06-19T16:21:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-18T09:11:00,2026-06-18T17:10:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-17T09:10:00,2026-06-17T16:35:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-16T08:46:00,2026-06-16T16:27:00,
paula.gomez@consultora.com,Consultora Norte,2026-06-15T09:08:00,2026-06-15T16:38:00,
silvia.martinez@consultora.com,Consultora Norte,2026-07-10T09:04:00,2026-07-10T16:37:00,
silvia.martinez@consultora.com,Consultora Norte,2026-07-09T09:10:00,2026-07-09T16:53:00,
silvia.martinez@consultora.com,Consultora Norte,2026-07-08T08:52:00,2026-07-08T16:26:00,
silvia.martinez@consultora.com,Consultora Norte,2026-07-07T09:10:00,2026-07-07T16:55:00,
silvia.martinez@consultora.com,Consultora Norte,2026-07-06T08:51:00,2026-07-06T16:29:00,
silvia.martinez@consultora.com,Consultora Norte,2026-07-03T09:03:00,2026-07-03T16:46:00,
silvia.martinez@consultora.com,Consultora Norte,2026-07-02T08:54:00,2026-07-02T16:33:00,
silvia.martinez@consultora.com,Consultora Norte,2026-07-01T08:58:00,2026-07-01T16:23:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-30T09:10:00,2026-06-30T17:03:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-29T08:53:00,2026-06-29T16:11:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-26T09:12:00,2026-06-26T16:50:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-25T08:48:00,2026-06-25T16:48:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-24T09:12:00,2026-06-24T16:34:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-23T09:09:00,2026-06-23T16:34:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-22T09:13:00,2026-06-22T17:00:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-19T08:58:00,2026-06-19T16:18:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-18T08:52:00,2026-06-18T16:35:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-17T09:14:00,2026-06-17T16:30:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-16T08:57:00,2026-06-16T16:44:00,
silvia.martinez@consultora.com,Consultora Norte,2026-06-15T08:57:00,2026-06-15T16:17:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-07-10T08:45:00,2026-07-10T16:20:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-07-09T09:11:00,2026-07-09T17:11:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-07-08T09:10:00,2026-07-08T16:34:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-07-07T08:54:00,2026-07-07T16:39:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-07-06T08:49:00,2026-07-06T16:49:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-07-03T09:04:00,2026-07-03T16:19:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-07-02T08:45:00,2026-07-02T16:16:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-07-01T08:49:00,2026-07-01T16:39:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-30T09:04:00,2026-06-30T16:52:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-29T09:09:00,2026-06-29T16:42:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-26T08:48:00,2026-06-26T16:06:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-25T09:05:00,2026-06-25T16:59:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-24T08:48:00,2026-06-24T16:34:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-23T08:45:00,2026-06-23T16:40:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-22T08:52:00,2026-06-22T16:52:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-19T08:58:00,2026-06-19T16:13:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-18T08:52:00,2026-06-18T16:43:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-17T09:06:00,2026-06-17T17:03:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-16T08:56:00,2026-06-16T16:15:00,
alvaro.serrano@consultora.com,Consultora Norte,2026-06-15T09:02:00,2026-06-15T16:49:00,
rocio.blanco@consultora.com,Consultora Norte,2026-07-10T09:01:00,2026-07-10T16:51:00,Reunion cliente
rocio.blanco@consultora.com,Consultora Norte,2026-07-09T08:46:00,2026-07-09T16:41:00,
rocio.blanco@consultora.com,Consultora Norte,2026-07-08T08:56:00,2026-07-08T16:27:00,
rocio.blanco@consultora.com,Consultora Norte,2026-07-07T08:56:00,2026-07-07T16:15:00,
rocio.blanco@consultora.com,Consultora Norte,2026-07-06T09:08:00,2026-07-06T17:05:00,
rocio.blanco@consultora.com,Consultora Norte,2026-07-03T09:09:00,2026-07-03T17:01:00,
rocio.blanco@consultora.com,Consultora Norte,2026-07-02T08:55:00,2026-07-02T16:18:00,Jornada intensiva
rocio.blanco@consultora.com,Consultora Norte,2026-07-01T08:55:00,2026-07-01T16:51:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-30T09:09:00,2026-06-30T17:07:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-29T09:07:00,2026-06-29T16:52:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-26T09:10:00,2026-06-26T16:33:00,Reunion cliente
rocio.blanco@consultora.com,Consultora Norte,2026-06-25T08:46:00,2026-06-25T16:19:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-24T09:10:00,2026-06-24T16:37:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-23T08:55:00,2026-06-23T16:29:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-22T09:11:00,2026-06-22T17:00:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-19T08:46:00,2026-06-19T16:42:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-18T08:56:00,2026-06-18T16:14:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-17T08:55:00,2026-06-17T16:27:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-16T08:56:00,2026-06-16T16:38:00,
rocio.blanco@consultora.com,Consultora Norte,2026-06-15T09:08:00,2026-06-15T16:51:00,
ismael.martinez@consultora.com,Consultora Norte,2026-07-10T08:57:00,2026-07-10T16:33:00,
ismael.martinez@consultora.com,Consultora Norte,2026-07-09T09:00:00,2026-07-09T16:59:00,
ismael.martinez@consultora.com,Consultora Norte,2026-07-08T09:14:00,2026-07-08T17:02:00,
ismael.martinez@consultora.com,Consultora Norte,2026-07-07T08:47:00,2026-07-07T16:29:00,Jornada intensiva
ismael.martinez@consultora.com,Consultora Norte,2026-07-06T09:11:00,2026-07-06T16:37:00,
ismael.martinez@consultora.com,Consultora Norte,2026-07-03T08:55:00,2026-07-03T16:16:00,
ismael.martinez@consultora.com,Consultora Norte,2026-07-02T09:06:00,2026-07-02T16:39:00,
ismael.martinez@consultora.com,Consultora Norte,2026-07-01T09:04:00,2026-07-01T17:04:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-30T09:07:00,2026-06-30T16:50:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-29T08:46:00,2026-06-29T16:23:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-26T08:58:00,2026-06-26T16:30:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-25T09:10:00,2026-06-25T16:28:00,Jornada intensiva
ismael.martinez@consultora.com,Consultora Norte,2026-06-24T08:57:00,2026-06-24T16:35:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-23T09:08:00,2026-06-23T17:06:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-22T08:45:00,2026-06-22T16:09:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-19T09:06:00,2026-06-19T16:49:00,Teletrabajo
ismael.martinez@consultora.com,Consultora Norte,2026-06-18T08:52:00,2026-06-18T16:48:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-17T08:57:00,2026-06-17T16:48:00,Teletrabajo
ismael.martinez@consultora.com,Consultora Norte,2026-06-16T09:06:00,2026-06-16T16:49:00,
ismael.martinez@consultora.com,Consultora Norte,2026-06-15T08:56:00,2026-06-15T16:39:00,
paula.blanco@consultora.com,Consultora Norte,2026-07-10T09:03:00,2026-07-10T16:26:00,
paula.blanco@consultora.com,Consultora Norte,2026-07-09T08:57:00,2026-07-09T16:32:00,
paula.blanco@consultora.com,Consultora Norte,2026-07-08T08:52:00,2026-07-08T16:14:00,Teletrabajo
paula.blanco@consultora.com,Consultora Norte,2026-07-07T09:00:00,2026-07-07T16:48:00,
paula.blanco@consultora.com,Consultora Norte,2026-07-06T09:02:00,2026-07-06T16:24:00,
paula.blanco@consultora.com,Consultora Norte,2026-07-03T08:53:00,2026-07-03T16:53:00,
paula.blanco@consultora.com,Consultora Norte,2026-07-02T09:04:00,2026-07-02T16:37:00,
paula.blanco@consultora.com,Consultora Norte,2026-07-01T09:00:00,2026-07-01T16:27:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-30T09:12:00,2026-06-30T16:31:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-29T09:13:00,2026-06-29T17:13:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-26T08:47:00,2026-06-26T16:45:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-25T08:55:00,2026-06-25T16:52:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-24T08:47:00,2026-06-24T16:37:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-23T09:13:00,2026-06-23T16:47:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-22T09:07:00,2026-06-22T17:07:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-19T09:05:00,2026-06-19T16:31:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-18T09:01:00,2026-06-18T16:30:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-17T08:51:00,2026-06-17T16:14:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-16T09:00:00,2026-06-16T16:16:00,
paula.blanco@consultora.com,Consultora Norte,2026-06-15T09:03:00,2026-06-15T16:41:00,
diego.alvarez@consultora.com,Consultora Norte,2026-07-10T09:02:00,2026-07-10T16:25:00,
diego.alvarez@consultora.com,Consultora Norte,2026-07-09T08:47:00,2026-07-09T16:06:00,
diego.alvarez@consultora.com,Consultora Norte,2026-07-08T09:07:00,2026-07-08T16:52:00,
diego.alvarez@consultora.com,Consultora Norte,2026-07-07T09:09:00,2026-07-07T16:50:00,
diego.alvarez@consultora.com,Consultora Norte,2026-07-06T08:47:00,2026-07-06T16:10:00,
diego.alvarez@consultora.com,Consultora Norte,2026-07-03T09:05:00,2026-07-03T16:24:00,
diego.alvarez@consultora.com,Consultora Norte,2026-07-02T09:06:00,2026-07-02T16:54:00,
diego.alvarez@consultora.com,Consultora Norte,2026-07-01T09:13:00,2026-07-01T17:03:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-30T08:50:00,2026-06-30T16:13:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-29T09:14:00,2026-06-29T16:32:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-26T09:01:00,2026-06-26T16:25:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-25T08:50:00,2026-06-25T16:25:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-24T08:52:00,2026-06-24T16:29:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-23T09:01:00,2026-06-23T16:34:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-22T08:53:00,2026-06-22T16:20:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-19T09:02:00,2026-06-19T16:34:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-18T08:54:00,2026-06-18T16:48:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-17T09:01:00,2026-06-17T16:57:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-16T09:15:00,2026-06-16T17:07:00,
diego.alvarez@consultora.com,Consultora Norte,2026-06-15T09:06:00,2026-06-15T17:00:00,
marta.blanco@consultora.com,Consultora Norte,2026-07-10T09:04:00,2026-07-10T16:40:00,
marta.blanco@consultora.com,Consultora Norte,2026-07-09T09:03:00,2026-07-09T16:20:00,
marta.blanco@consultora.com,Consultora Norte,2026-07-08T08:45:00,2026-07-08T16:05:00,Jornada intensiva
marta.blanco@consultora.com,Consultora Norte,2026-07-07T09:09:00,2026-07-07T17:00:00,
marta.blanco@consultora.com,Consultora Norte,2026-07-06T08:51:00,2026-07-06T16:42:00,
marta.blanco@consultora.com,Consultora Norte,2026-07-03T09:05:00,2026-07-03T16:21:00,
marta.blanco@consultora.com,Consultora Norte,2026-07-02T09:05:00,2026-07-02T16:54:00,
marta.blanco@consultora.com,Consultora Norte,2026-07-01T09:15:00,2026-07-01T16:49:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-30T09:10:00,2026-06-30T17:08:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-29T08:59:00,2026-06-29T16:18:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-26T08:50:00,2026-06-26T16:33:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-25T08:59:00,2026-06-25T16:27:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-24T08:49:00,2026-06-24T16:24:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-23T08:55:00,2026-06-23T16:32:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-22T08:49:00,2026-06-22T16:27:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-19T08:48:00,2026-06-19T16:23:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-18T08:48:00,2026-06-18T16:20:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-17T08:49:00,2026-06-17T16:10:00,Reunion cliente
